real,predict,a,b,c,d
2.138299996743068,2.0,a5,b5,c4,d5
4.353397392845318,4.0,a5,b5,c4,d3
1.1404864124858185,1.0,a5,b5,c4,d10
2.3918391752042507,2.0,a5,b5,c4,d6
2.3502008173787647,2.0,a5,b5,c4,d7
-0.0,2.0,a5,b5,c4,d2
2.101098892411487,2.0,a5,b5,c4,d8
2.4524055178906634,2.0,a5,b5,c2,d1
1.7343556502140909,2.0,a5,b5,c2,d4
0.0,0.0,a5,b5,c2,d9
0.8722690634158159,1.0,a5,b5,c2,d5
2.08849591486864,2.0,a5,b5,c2,d3
1.2561645493030391,1.0,a5,b5,c2,d10
1.1799066089770571,1.0,a5,b5,c2,d6
1.0560596780295315,1.0,a5,b5,c2,d7
-0.0,1.0,a5,b5,c2,d2
1.3025760141120295,1.0,a5,b5,c2,d8
0.0,0.0,a5,b5,c10,d1
0.0,0.0,a5,b5,c10,d4
0.0,0.0,a5,b5,c10,d9
0.0,0.0,a5,b5,c10,d5
0.0,0.0,a5,b5,c10,d3
0.0,0.0,a5,b5,c10,d10
0.0,0.0,a5,b5,c10,d6
0.0,0.0,a5,b5,c10,d7
0.0,0.0,a5,b5,c10,d2
0.0,0.0,a5,b5,c10,d8
0.9098827828653688,1.0,a5,b30,c5,d1
0.9938256495944728,1.0,a5,b30,c5,d4
0.0,0.0,a5,b30,c5,d9
24.699888602272647,25.0,a5,b30,c5,d5
0.7756984888879572,1.0,a5,b30,c5,d3
1.5752872614586717,2.0,a5,b30,c5,d10
29.717333628387674,24.0,a5,b30,c5,d6
1.0415278357940652,1.0,a5,b30,c5,d7
-0.0,24.0,a5,b30,c5,d2
0.9647975185489631,1.0,a5,b30,c5,d8
0.830798421841703,1.0,a5,b30,c6,d1
0.7859380883859534,1.0,a5,b30,c6,d4
0.0,0.0,a5,b30,c6,d9
4.061654615814138,4.0,a5,b30,c6,d5
1.3189674934397293,1.0,a5,b30,c6,d3
10.664475246381393,8.0,a5,b30,c6,d10
4.513615555541059,4.0,a5,b30,c6,d6
1.0925551401287228,1.0,a5,b30,c6,d7
-0.0,4.0,a5,b30,c6,d2
0.9176760881281204,1.0,a5,b30,c6,d8
28.301301648167616,25.0,a5,b30,c1,d1
29.004556567464405,25.0,a5,b30,c1,d4
0.0,0.0,a5,b30,c1,d9
183.9269939739226,218.0,a5,b30,c1,d5
29.217062784341834,25.0,a5,b30,c1,d3
58.06381521270486,50.0,a5,b30,c1,d10
100.71013597562045,215.0,a5,b30,c1,d6
20.13815255371549,20.0,a5,b30,c1,d7
-0.0,219.0,a5,b30,c1,d2
21.015620211683224,18.0,a5,b30,c1,d8
2.2930990485392435,2.0,a5,b30,c3,d1
1.4200871562988409,2.0,a5,b30,c3,d4
0.0,0.0,a5,b30,c3,d9
4.344222253638382,4.0,a5,b30,c3,d5
2.1576095367565165,2.0,a5,b30,c3,d3
1.4077344031149095,2.0,a5,b30,c3,d10
4.869216001380692,4.0,a5,b30,c3,d6
2.1983201549466527,2.0,a5,b30,c3,d7
-0.0,4.0,a5,b30,c3,d2
1.9289220518381192,2.0,a5,b30,c3,d8
1.4912281696538994,2.0,a5,b30,c7,d1
2.0374051472233616,2.0,a5,b30,c7,d4
0.0,0.0,a5,b30,c7,d9
1.0714612805135593,1.0,a5,b30,c7,d5
1.4234506887776792,2.0,a5,b30,c7,d3
0.9965605918622658,1.0,a5,b30,c7,d10
1.0480994773856969,1.0,a5,b30,c7,d6
2.6989392674367814,2.0,a5,b30,c7,d7
-0.0,1.0,a5,b30,c7,d2
2.1783053396191834,2.0,a5,b30,c7,d8
0.6538631283931302,1.0,a5,b30,c8,d1
1.0092053561696586,1.0,a5,b30,c8,d4
0.0,0.0,a5,b30,c8,d9
0.9157417994448304,1.0,a5,b30,c8,d5
0.9952318361509342,1.0,a5,b30,c8,d3
0.8390137004459581,1.0,a5,b30,c8,d10
1.3667153208692433,1.0,a5,b30,c8,d6
1.3520066229433672,1.0,a5,b30,c8,d7
-0.0,1.0,a5,b30,c8,d2
1.1425049280438966,1.0,a5,b30,c8,d8
0.0,0.0,a5,b30,c9,d1
0.0,0.0,a5,b30,c9,d4
0.0,0.0,a5,b30,c9,d9
0.0,0.0,a5,b30,c9,d5
0.0,0.0,a5,b30,c9,d3
0.0,0.0,a5,b30,c9,d10
0.0,0.0,a5,b30,c9,d6
0.0,0.0,a5,b30,c9,d7
0.0,0.0,a5,b30,c9,d2
0.0,0.0,a5,b30,c9,d8
39.209397541964066,39.0,a5,b30,c4,d1
41.56677776898988,39.0,a5,b30,c4,d4
0.0,0.0,a5,b30,c4,d9
18.956252682085605,21.0,a5,b30,c4,d5
48.77679068178271,38.0,a5,b30,c4,d3
5.1328890988582305,5.0,a5,b30,c4,d10
20.18941142923486,21.0,a5,b30,c4,d6
25.850806336672548,27.0,a5,b30,c4,d7
-0.0,21.0,a5,b30,c4,d2
26.462930229876022,24.0,a5,b30,c4,d8
6.425363372248567,9.0,a5,b30,c2,d1
8.262414329593991,9.0,a5,b30,c2,d4
0.0,0.0,a5,b30,c2,d9
0.8639640570012688,1.0,a5,b30,c2,d5
7.270872873137731,9.0,a5,b30,c2,d3
0.8834227416097381,1.0,a5,b30,c2,d10
0.9307614579815258,1.0,a5,b30,c2,d6
8.382435580545321,9.0,a5,b30,c2,d7
-0.0,1.0,a5,b30,c2,d2
4.701829666858946,5.0,a5,b30,c2,d8
0.0,0.0,a5,b30,c10,d1
0.0,0.0,a5,b30,c10,d4
0.0,0.0,a5,b30,c10,d9
0.0,0.0,a5,b30,c10,d5
0.0,0.0,a5,b30,c10,d3
0.0,0.0,a5,b30,c10,d10
0.0,0.0,a5,b30,c10,d6
0.0,0.0,a5,b30,c10,d7
0.0,0.0,a5,b30,c10,d2
0.0,0.0,a5,b30,c10,d8
3.099811335599143,3.0,a5,b31,c5,d1
3.2331756523225486,3.0,a5,b31,c5,d4
0.0,0.0,a5,b31,c5,d9
1.4315235005503182,2.0,a5,b31,c5,d5
3.0572859126231418,3.0,a5,b31,c5,d3
4.095625559693456,4.0,a5,b31,c5,d10
2.9279217915865416,2.0,a5,b31,c5,d6
2.7334513591562835,3.0,a5,b31,c5,d7
-0.0,2.0,a5,b31,c5,d2
1.1649718554117643,1.0,a5,b31,c5,d8
0.9967607198102676,1.0,a5,b31,c6,d1
1.0510795827340869,1.0,a5,b31,c6,d4
0.0,0.0,a5,b31,c6,d9
4.624842988596716,4.0,a5,b31,c6,d5
1.107502056723814,1.0,a5,b31,c6,d3
3.1878012349977056,3.0,a5,b31,c6,d10
3.0244776425649555,4.0,a5,b31,c6,d6
0.9424886786867874,1.0,a5,b31,c6,d7
-0.0,4.0,a5,b31,c6,d2
1.4378109058942086,1.0,a5,b31,c6,d8
12.672099149268089,19.0,a5,b31,c1,d1
18.842934324067176,19.0,a5,b31,c1,d4
0.0,0.0,a5,b31,c1,d9
231.97904547829768,219.0,a5,b31,c1,d5
16.025804798033445,20.0,a5,b31,c1,d3
55.963928770028545,56.0,a5,b31,c1,d10
228.74694412760482,219.0,a5,b31,c1,d6
21.88099986164433,17.0,a5,b31,c1,d7
-0.0,219.0,a5,b31,c1,d2
11.216794013535097,16.0,a5,b31,c1,d8
1.7337230944937416,2.0,a5,b31,c3,d1
2.3884606086387805,2.0,a5,b31,c3,d4
0.0,0.0,a5,b31,c3,d9
2.28336514942813,2.0,a5,b31,c3,d5
1.3533876631832757,2.0,a5,b31,c3,d3
1.296260090904864,1.0,a5,b31,c3,d10
2.20742548496916,2.0,a5,b31,c3,d6
1.4833746799806709,2.0,a5,b31,c3,d7
-0.0,2.0,a5,b31,c3,d2
1.7909781196859291,2.0,a5,b31,c3,d8
2.1634938635510705,2.0,a5,b31,c7,d1
1.8462344749192832,2.0,a5,b31,c7,d4
0.0,0.0,a5,b31,c7,d9
0.6159147493507116,1.0,a5,b31,c7,d5
1.9590615301208516,2.0,a5,b31,c7,d3
0.975190455884116,1.0,a5,b31,c7,d10
0.8231875443699681,1.0,a5,b31,c7,d6
2.167079927689775,2.0,a5,b31,c7,d7
-0.0,1.0,a5,b31,c7,d2
2.2611250743353284,2.0,a5,b31,c7,d8
3.7131560806435955,3.0,a5,b31,c8,d1
3.2767414063673157,3.0,a5,b31,c8,d4
0.0,0.0,a5,b31,c8,d9
0.8470849413196093,1.0,a5,b31,c8,d5
2.377277289764256,3.0,a5,b31,c8,d3
1.1263000569076795,1.0,a5,b31,c8,d10
0.944988882033824,1.0,a5,b31,c8,d6
2.2437284887133546,3.0,a5,b31,c8,d7
-0.0,1.0,a5,b31,c8,d2
1.5490180724659486,3.0,a5,b31,c8,d8
0.0,0.0,a5,b31,c9,d1
0.0,0.0,a5,b31,c9,d4
0.0,0.0,a5,b31,c9,d9
0.0,0.0,a5,b31,c9,d5
0.0,0.0,a5,b31,c9,d3
0.0,0.0,a5,b31,c9,d10
0.0,0.0,a5,b31,c9,d6
0.0,0.0,a5,b31,c9,d7
0.0,0.0,a5,b31,c9,d2
0.0,0.0,a5,b31,c9,d8
6.930562058951235,7.0,a5,b31,c4,d1
8.153023708610059,7.0,a5,b31,c4,d4
0.0,0.0,a5,b31,c4,d9
2.3193423960969386,2.0,a5,b31,c4,d5
8.623256998428744,7.0,a5,b31,c4,d3
1.3530432982181306,2.0,a5,b31,c4,d10
1.56026159833958,2.0,a5,b31,c4,d6
6.483881655746296,6.0,a5,b31,c4,d7
-0.0,2.0,a5,b31,c4,d2
6.693705301805206,6.0,a5,b31,c4,d8
438.24643707428163,516.0,a5,b31,c2,d1
603.9910859498548,514.0,a5,b31,c2,d4
0.0,0.0,a5,b31,c2,d9
11.619314971008347,14.0,a5,b31,c2,d5
538.1186678494894,520.0,a5,b31,c2,d3
8.882557509490624,8.0,a5,b31,c2,d10
16.95098100963402,14.0,a5,b31,c2,d6
570.1235105422699,518.0,a5,b31,c2,d7
-0.0,13.0,a5,b31,c2,d2
272.20681263194814,257.0,a5,b31,c2,d8
0.0,0.0,a5,b31,c10,d1
0.0,0.0,a5,b31,c10,d4
0.0,0.0,a5,b31,c10,d9
0.0,0.0,a5,b31,c10,d5
0.0,0.0,a5,b31,c10,d3
0.0,0.0,a5,b31,c10,d10
0.0,0.0,a5,b31,c10,d6
0.0,0.0,a5,b31,c10,d7
0.0,0.0,a5,b31,c10,d2
0.0,0.0,a5,b31,c10,d8
0.0,0.0,a5,b15,c5,d1
0.0,0.0,a5,b15,c5,d4
0.0,0.0,a5,b15,c5,d9
0.0,0.0,a5,b15,c5,d5
0.0,0.0,a5,b15,c5,d3
0.0,0.0,a5,b15,c5,d10
0.0,0.0,a5,b15,c5,d6
0.0,0.0,a5,b15,c5,d7
0.0,0.0,a5,b15,c5,d2
0.0,0.0,a5,b15,c5,d8
1.060531636975876,1.0,a5,b15,c6,d1
0.7671243464576849,1.0,a5,b15,c6,d4
0.0,0.0,a5,b15,c6,d9
1.9896853374882968,2.0,a5,b15,c6,d5
1.1840314553866962,1.0,a5,b15,c6,d3
3.5254312882949854,4.0,a5,b15,c6,d10
2.226290464726976,2.0,a5,b15,c6,d6
0.6503244168360279,1.0,a5,b15,c6,d7
-0.0,2.0,a5,b15,c6,d2
0.770310854621668,1.0,a5,b15,c6,d8
7.951606994811901,7.0,a5,b15,c1,d1
6.273347186855863,7.0,a5,b15,c1,d4
0.0,0.0,a5,b15,c1,d9
52.96435589477046,64.0,a5,b15,c1,d5
7.886720072387337,7.0,a5,b15,c1,d3
6.703935011960343,8.0,a5,b15,c1,d10
63.917254842123825,64.0,a5,b15,c1,d6
4.8138247000306205,5.0,a5,b15,c1,d7
-0.0,64.0,a5,b15,c1,d2
5.6291670773100435,5.0,a5,b15,c1,d8
2.648274283691573,2.0,a5,b15,c3,d1
2.36617916362017,2.0,a5,b15,c3,d4
0.0,0.0,a5,b15,c3,d9
1.059748255271431,1.0,a5,b15,c3,d5
2.3503976240491227,2.0,a5,b15,c3,d3
0.8707372662479691,1.0,a5,b15,c3,d10
1.0860925921622326,1.0,a5,b15,c3,d6
1.808473005329456,2.0,a5,b15,c3,d7
-0.0,1.0,a5,b15,c3,d2
1.1691027330258037,1.0,a5,b15,c3,d8
0.8818829404586304,1.0,a5,b15,c7,d1
1.1550536372952689,1.0,a5,b15,c7,d4
0.0,0.0,a5,b15,c7,d9
0.9185020045209552,1.0,a5,b15,c7,d5
0.8302418601491667,1.0,a5,b15,c7,d3
1.1627005442087204,1.0,a5,b15,c7,d10
1.1071183652135066,1.0,a5,b15,c7,d6
1.3892237283816409,1.0,a5,b15,c7,d7
-0.0,1.0,a5,b15,c7,d2
1.150135800181609,1.0,a5,b15,c7,d8
2.2478669321452815,2.0,a5,b15,c8,d1
2.205895237806116,2.0,a5,b15,c8,d4
0.0,0.0,a5,b15,c8,d9
0.8266388785997535,1.0,a5,b15,c8,d5
1.1703725485719607,2.0,a5,b15,c8,d3
0.9136818950078072,1.0,a5,b15,c8,d10
0.8507530958851531,1.0,a5,b15,c8,d6
1.723126376489846,2.0,a5,b15,c8,d7
-0.0,1.0,a5,b15,c8,d2
1.8493032060587264,2.0,a5,b15,c8,d8
0.0,0.0,a5,b15,c9,d1
0.0,0.0,a5,b15,c9,d4
0.0,0.0,a5,b15,c9,d9
0.0,0.0,a5,b15,c9,d5
0.0,0.0,a5,b15,c9,d3
0.0,0.0,a5,b15,c9,d10
0.0,0.0,a5,b15,c9,d6
0.0,0.0,a5,b15,c9,d7
0.0,0.0,a5,b15,c9,d2
0.0,0.0,a5,b15,c9,d8
7.359951193626294,9.0,a5,b15,c4,d1
9.470360781978062,9.0,a5,b15,c4,d4
0.0,0.0,a5,b15,c4,d9
6.890733977452892,6.0,a5,b15,c4,d5
9.876310358651347,9.0,a5,b15,c4,d3
2.185479461785734,2.0,a5,b15,c4,d10
5.881053286017222,6.0,a5,b15,c4,d6
8.618955594208517,7.0,a5,b15,c4,d7
-0.0,6.0,a5,b15,c4,d2
6.744366507041341,5.0,a5,b15,c4,d8
1.6715555446545003,2.0,a5,b15,c2,d1
2.291905844346437,2.0,a5,b15,c2,d4
0.0,0.0,a5,b15,c2,d9
0.8294522791588057,1.0,a5,b15,c2,d5
1.867933406023836,2.0,a5,b15,c2,d3
0.7372976338998494,1.0,a5,b15,c2,d10
1.103191190907726,1.0,a5,b15,c2,d6
0.7216829276680805,1.0,a5,b15,c2,d7
-0.0,1.0,a5,b15,c2,d2
1.0525803183977551,1.0,a5,b15,c2,d8
0.0,0.0,a5,b15,c10,d1
0.0,0.0,a5,b15,c10,d4
0.0,0.0,a5,b15,c10,d9
0.0,0.0,a5,b15,c10,d5
0.0,0.0,a5,b15,c10,d3
0.0,0.0,a5,b15,c10,d10
0.0,0.0,a5,b15,c10,d6
0.0,0.0,a5,b15,c10,d7
0.0,0.0,a5,b15,c10,d2
0.0,0.0,a5,b15,c10,d8
0.9899843865249432,1.0,a5,b14,c5,d1
1.1222165621215507,1.0,a5,b14,c5,d4
0.0,0.0,a5,b14,c5,d9
19.52076517701348,19.0,a5,b14,c5,d5
0.5993470052918288,1.0,a5,b14,c5,d3
1.0258753978036776,1.0,a5,b14,c5,d10
19.12291949346991,19.0,a5,b14,c5,d6
1.1241986268112507,1.0,a5,b14,c5,d7
-0.0,19.0,a5,b14,c5,d2
0.8784532782404099,1.0,a5,b14,c5,d8
1.084228602943684,1.0,a5,b14,c6,d1
0.9895614460550104,1.0,a5,b14,c6,d4
0.0,0.0,a5,b14,c6,d9
1.357882804056825,1.0,a5,b14,c6,d5
0.8465097981905845,1.0,a5,b14,c6,d3
3.719230399202012,4.0,a5,b14,c6,d10
1.0749071095451337,1.0,a5,b14,c6,d6
0.7550468085357629,1.0,a5,b14,c6,d7
-0.0,1.0,a5,b14,c6,d2
1.0044926139511239,1.0,a5,b14,c6,d8
67.03820018929757,68.0,a5,b14,c1,d1
48.728726979822795,67.0,a5,b14,c1,d4
0.0,0.0,a5,b14,c1,d9
2474.835921107395,1852.0,a5,b14,c1,d5
63.66577145032782,67.0,a5,b14,c1,d3
1101.278945506578,841.0,a5,b14,c1,d10
2541.3746394184923,1861.0,a5,b14,c1,d6
67.74218583520853,63.0,a5,b14,c1,d7
-0.0,1849.0,a5,b14,c1,d2
55.185363326909425,54.0,a5,b14,c1,d8
11.911801682425445,11.0,a5,b14,c3,d1
12.494780572721893,11.0,a5,b14,c3,d4
0.0,0.0,a5,b14,c3,d9
4.303181684813048,5.0,a5,b14,c3,d5
10.922152414683866,11.0,a5,b14,c3,d3
0.8771063177989421,1.0,a5,b14,c3,d10
5.067233412179392,5.0,a5,b14,c3,d6
11.790016132982574,10.0,a5,b14,c3,d7
-0.0,5.0,a5,b14,c3,d2
9.314661960884207,10.0,a5,b14,c3,d8
0.930045012862142,1.0,a5,b14,c7,d1
1.967164712838941,2.0,a5,b14,c7,d4
0.0,0.0,a5,b14,c7,d9
1.2203385253950845,1.0,a5,b14,c7,d5
1.050652147587293,1.0,a5,b14,c7,d3
1.1639470495240691,1.0,a5,b14,c7,d10
1.0441612163582488,1.0,a5,b14,c7,d6
1.0047813659685143,1.0,a5,b14,c7,d7
-0.0,1.0,a5,b14,c7,d2
0.9807087560055556,1.0,a5,b14,c7,d8
0.8338037871232318,1.0,a5,b14,c8,d1
1.1201153401043469,1.0,a5,b14,c8,d4
0.0,0.0,a5,b14,c8,d9
1.0269441216688178,1.0,a5,b14,c8,d5
0.8742285299540786,1.0,a5,b14,c8,d3
1.1718697835653409,1.0,a5,b14,c8,d10
1.142921177381729,1.0,a5,b14,c8,d6
1.1776956647094297,1.0,a5,b14,c8,d7
-0.0,1.0,a5,b14,c8,d2
0.9453523997113848,1.0,a5,b14,c8,d8
0.0,0.0,a5,b14,c9,d1
0.0,0.0,a5,b14,c9,d4
0.0,0.0,a5,b14,c9,d9
0.0,0.0,a5,b14,c9,d5
0.0,0.0,a5,b14,c9,d3
0.0,0.0,a5,b14,c9,d10
0.0,0.0,a5,b14,c9,d6
0.0,0.0,a5,b14,c9,d7
0.0,0.0,a5,b14,c9,d2
0.0,0.0,a5,b14,c9,d8
3.3748292177777284,3.0,a5,b14,c4,d1
3.498638432221432,3.0,a5,b14,c4,d4
0.0,0.0,a5,b14,c4,d9
2.1225485009348315,2.0,a5,b14,c4,d5
2.346216936120018,3.0,a5,b14,c4,d3
1.0525707109592388,1.0,a5,b14,c4,d10
1.7252159137890537,2.0,a5,b14,c4,d6
2.1237994286337303,2.0,a5,b14,c4,d7
-0.0,2.0,a5,b14,c4,d2
2.0998623291917813,2.0,a5,b14,c4,d8
0.9789612264837448,1.0,a5,b14,c2,d1
1.1260736462699232,1.0,a5,b14,c2,d4
0.0,0.0,a5,b14,c2,d9
0.7690683970002818,1.0,a5,b14,c2,d5
1.1354446927475912,1.0,a5,b14,c2,d3
1.074687254701515,1.0,a5,b14,c2,d10
1.0652036288106042,1.0,a5,b14,c2,d6
0.8263944878432511,1.0,a5,b14,c2,d7
-0.0,1.0,a5,b14,c2,d2
1.1104048745711603,1.0,a5,b14,c2,d8
0.0,0.0,a5,b14,c10,d1
0.0,0.0,a5,b14,c10,d4
0.0,0.0,a5,b14,c10,d9
0.0,0.0,a5,b14,c10,d5
0.0,0.0,a5,b14,c10,d3
0.0,0.0,a5,b14,c10,d10
0.0,0.0,a5,b14,c10,d6
0.0,0.0,a5,b14,c10,d7
0.0,0.0,a5,b14,c10,d2
0.0,0.0,a5,b14,c10,d8
0.0,0.0,a5,b32,c5,d1
0.0,0.0,a5,b32,c5,d4
0.0,0.0,a5,b32,c5,d9
0.0,0.0,a5,b32,c5,d5
0.0,0.0,a5,b32,c5,d3
0.0,0.0,a5,b32,c5,d10
0.0,0.0,a5,b32,c5,d6
0.0,0.0,a5,b32,c5,d7
0.0,0.0,a5,b32,c5,d2
0.0,0.0,a5,b32,c5,d8
0.0,0.0,a5,b32,c6,d1
0.0,0.0,a5,b32,c6,d4
0.0,0.0,a5,b32,c6,d9
0.0,0.0,a5,b32,c6,d5
0.0,0.0,a5,b32,c6,d3
0.0,0.0,a5,b32,c6,d10
0.0,0.0,a5,b32,c6,d6
0.0,0.0,a5,b32,c6,d7
0.0,0.0,a5,b32,c6,d2
0.0,0.0,a5,b32,c6,d8
0.0,0.0,a5,b32,c1,d1
0.0,0.0,a5,b32,c1,d4
0.0,0.0,a5,b32,c1,d9
0.0,0.0,a5,b32,c1,d5
0.0,0.0,a5,b32,c1,d3
0.0,0.0,a5,b32,c1,d10
0.0,0.0,a5,b32,c1,d6
0.0,0.0,a5,b32,c1,d7
0.0,0.0,a5,b32,c1,d2
0.0,0.0,a5,b32,c1,d8
0.0,0.0,a5,b32,c3,d1
0.0,0.0,a5,b32,c3,d4
0.0,0.0,a5,b32,c3,d9
0.0,0.0,a5,b32,c3,d5
0.0,0.0,a5,b32,c3,d3
0.0,0.0,a5,b32,c3,d10
0.0,0.0,a5,b32,c3,d6
0.0,0.0,a5,b32,c3,d7
0.0,0.0,a5,b32,c3,d2
0.0,0.0,a5,b32,c3,d8
0.0,0.0,a5,b32,c7,d1
0.0,0.0,a5,b32,c7,d4
0.0,0.0,a5,b32,c7,d9
0.0,0.0,a5,b32,c7,d5
0.0,0.0,a5,b32,c7,d3
0.0,0.0,a5,b32,c7,d10
0.0,0.0,a5,b32,c7,d6
0.0,0.0,a5,b32,c7,d7
0.0,0.0,a5,b32,c7,d2
0.0,0.0,a5,b32,c7,d8
0.0,0.0,a5,b32,c8,d1
0.0,0.0,a5,b32,c8,d4
0.0,0.0,a5,b32,c8,d9
0.0,0.0,a5,b32,c8,d5
0.0,0.0,a5,b32,c8,d3
0.0,0.0,a5,b32,c8,d10
0.0,0.0,a5,b32,c8,d6
0.0,0.0,a5,b32,c8,d7
0.0,0.0,a5,b32,c8,d2
0.0,0.0,a5,b32,c8,d8
0.0,0.0,a5,b32,c9,d1
0.0,0.0,a5,b32,c9,d4
0.0,0.0,a5,b32,c9,d9
0.0,0.0,a5,b32,c9,d5
0.0,0.0,a5,b32,c9,d3
0.0,0.0,a5,b32,c9,d10
0.0,0.0,a5,b32,c9,d6
0.0,0.0,a5,b32,c9,d7
0.0,0.0,a5,b32,c9,d2
0.0,0.0,a5,b32,c9,d8
0.0,0.0,a5,b32,c4,d1
0.0,0.0,a5,b32,c4,d4
0.0,0.0,a5,b32,c4,d9
0.0,0.0,a5,b32,c4,d5
0.0,0.0,a5,b32,c4,d3
0.0,0.0,a5,b32,c4,d10
0.0,0.0,a5,b32,c4,d6
0.0,0.0,a5,b32,c4,d7
0.0,0.0,a5,b32,c4,d2
0.0,0.0,a5,b32,c4,d8
1.0824292063573902,1.0,a5,b32,c2,d1
1.0555716366903956,1.0,a5,b32,c2,d4
0.0,0.0,a5,b32,c2,d9
2.0732416900040795,2.0,a5,b32,c2,d5
1.013975112514057,1.0,a5,b32,c2,d3
1.0295711674058434,1.0,a5,b32,c2,d10
2.3647366856579746,2.0,a5,b32,c2,d6
0.8483717120645724,1.0,a5,b32,c2,d7
-0.0,2.0,a5,b32,c2,d2
0.8667517381573409,1.0,a5,b32,c2,d8
0.0,0.0,a5,b32,c10,d1
0.0,0.0,a5,b32,c10,d4
0.0,0.0,a5,b32,c10,d9
0.0,0.0,a5,b32,c10,d5
0.0,0.0,a5,b32,c10,d3
0.0,0.0,a5,b32,c10,d10
0.0,0.0,a5,b32,c10,d6
0.0,0.0,a5,b32,c10,d7
0.0,0.0,a5,b32,c10,d2
0.0,0.0,a5,b32,c10,d8
1.755771351301532,2.0,a5,b1,c5,d1
1.637175459497861,2.0,a5,b1,c5,d4
0.0,0.0,a5,b1,c5,d9
2.2555740214406392,2.0,a5,b1,c5,d5
2.3249186272319307,2.0,a5,b1,c5,d3
1.0841231333686776,1.0,a5,b1,c5,d10
1.786887822932451,2.0,a5,b1,c5,d6
1.5651099241144064,2.0,a5,b1,c5,d7
-0.0,2.0,a5,b1,c5,d2
2.019753227252834,2.0,a5,b1,c5,d8
1.5367481678987165,2.0,a5,b1,c6,d1
1.9775932577877744,2.0,a5,b1,c6,d4
0.0,0.0,a5,b1,c6,d9
1.005553957010197,1.0,a5,b1,c6,d5
1.6866046614127743,2.0,a5,b1,c6,d3
1.0192632221818403,1.0,a5,b1,c6,d10
0.9223989246350136,1.0,a5,b1,c6,d6
1.418682853403356,2.0,a5,b1,c6,d7
-0.0,1.0,a5,b1,c6,d2
2.1917988778426243,2.0,a5,b1,c6,d8
133.03403241963616,106.0,a5,b1,c1,d1
103.53877164359443,105.0,a5,b1,c1,d4
0.0,0.0,a5,b1,c1,d9
25.374319903161503,26.0,a5,b1,c1,d5
132.25895396374537,105.0,a5,b1,c1,d3
5.799813864213808,5.0,a5,b1,c1,d10
24.407424630691978,26.0,a5,b1,c1,d6
116.97662554645096,102.0,a5,b1,c1,d7
-0.0,26.0,a5,b1,c1,d2
63.05404280320993,101.0,a5,b1,c1,d8
1.751200879633508,2.0,a5,b1,c3,d1
2.093548209277005,2.0,a5,b1,c3,d4
0.0,0.0,a5,b1,c3,d9
0.9839629243337256,1.0,a5,b1,c3,d5
1.9753374819633835,2.0,a5,b1,c3,d3
0.7893673749669671,1.0,a5,b1,c3,d10
0.8840037617679025,1.0,a5,b1,c3,d6
2.0644031406633294,2.0,a5,b1,c3,d7
-0.0,1.0,a5,b1,c3,d2
2.0330756924866162,2.0,a5,b1,c3,d8
0.9515460541843452,1.0,a5,b1,c7,d1
1.2505819360023818,1.0,a5,b1,c7,d4
0.0,0.0,a5,b1,c7,d9
1.370200281637875,1.0,a5,b1,c7,d5
0.9456027453029884,1.0,a5,b1,c7,d3
0.9030833649001396,1.0,a5,b1,c7,d10
0.980693267428266,1.0,a5,b1,c7,d6
0.8264867294118938,1.0,a5,b1,c7,d7
-0.0,1.0,a5,b1,c7,d2
2.510693640817742,2.0,a5,b1,c7,d8
2.139610749211008,2.0,a5,b1,c8,d1
2.136769005411177,2.0,a5,b1,c8,d4
0.0,0.0,a5,b1,c8,d9
1.1049515237284244,1.0,a5,b1,c8,d5
1.6715985792675965,2.0,a5,b1,c8,d3
0.8734378262651157,1.0,a5,b1,c8,d10
0.8602668359691574,1.0,a5,b1,c8,d6
1.77199415010609,2.0,a5,b1,c8,d7
-0.0,1.0,a5,b1,c8,d2
1.7063873303375696,2.0,a5,b1,c8,d8
0.0,0.0,a5,b1,c9,d1
0.0,0.0,a5,b1,c9,d4
0.0,0.0,a5,b1,c9,d9
0.0,0.0,a5,b1,c9,d5
0.0,0.0,a5,b1,c9,d3
0.0,0.0,a5,b1,c9,d10
0.0,0.0,a5,b1,c9,d6
0.0,0.0,a5,b1,c9,d7
0.0,0.0,a5,b1,c9,d2
0.0,0.0,a5,b1,c9,d8
19.811690336159245,18.0,a5,b1,c4,d1
16.465381694401714,18.0,a5,b1,c4,d4
0.0,0.0,a5,b1,c4,d9
3.5251706864320456,4.0,a5,b1,c4,d5
21.592762362939844,18.0,a5,b1,c4,d3
2.0799376767335827,2.0,a5,b1,c4,d10
3.816687030348356,4.0,a5,b1,c4,d6
12.359219666203087,15.0,a5,b1,c4,d7
-0.0,4.0,a5,b1,c4,d2
18.260024615042735,15.0,a5,b1,c4,d8
5.214115942358305,4.0,a5,b1,c2,d1
3.9643244646906917,4.0,a5,b1,c2,d4
0.0,0.0,a5,b1,c2,d9
1.0737684158209266,1.0,a5,b1,c2,d5
4.328266045958763,4.0,a5,b1,c2,d3
1.1271119547319108,1.0,a5,b1,c2,d10
1.1680178382013064,1.0,a5,b1,c2,d6
4.1708978035869535,4.0,a5,b1,c2,d7
-0.0,1.0,a5,b1,c2,d2
2.129718326027296,2.0,a5,b1,c2,d8
0.0,0.0,a5,b1,c10,d1
0.0,0.0,a5,b1,c10,d4
0.0,0.0,a5,b1,c10,d9
0.0,0.0,a5,b1,c10,d5
